,HTAG,Date,WHH,FTHG,WHA,IWA,LBD,AwayTeam,IWD,HTHG,WHD,FTR,FTAG,Div,IWH,HTR,LBH,LBA,HomeTeam,SeasonDate
5972,0,31/03/07,2.15,1,3,3.1,3.2,Levante,3,1,3.1,H,0,SP1,2.2,H,2.2,2.8,Sociedad,2006
5973,1,31/03/07,1.57,3,5,4.9,3.25,Espanol,3.3,2,3.5,H,2,SP1,1.65,H,1.61,5,Valencia,2006
5974,0,01/04/07,1.61,1,5,5.8,3.25,Mallorca,3.4,1,3.3,D,1,SP1,1.55,H,1.61,5,Ath Madrid,2006
5975,1,01/04/07,4,1,1.8,1.9,3.2,Real Madrid,3.1,1,3.1,A,2,SP1,3.8,D,4,1.8,Celta,2006
5976,2,01/04/07,2.3,2,2.75,2.9,3,Zaragoza,3,1,3.1,D,2,SP1,2.3,A,2.25,2.9,Getafe,2006
5977,1,01/04/07,2.6,1,2.4,2.6,3.2,Recreativo,3,1,3.1,D,1,SP1,2.6,D,2.5,2.5,Gimnastic,2006
5978,0,01/04/07,2.9,0,2.15,2.2,3.2,Sevilla,3,0,3.2,D,0,SP1,3.1,D,3.2,2,Osasuna,2006
5979,1,01/04/07,1.9,5,3.6,3.2,3.2,Ath Bilbao,3.1,0,3.1,H,4,SP1,2.1,A,1.8,4,Santander,2006
5980,0,07/04/07,3.2,1,2,2.1,3.2,Valencia,3.1,1,3.2,H,0,SP1,3.2,H,3.2,2,Ath Bilbao,2006
5981,0,07/04/07,3.5,1,1.95,1.9,3.2,Barcelona,3.2,0,3.1,H,0,SP1,3.6,D,3.5,1.9,Zaragoza,2006
5982,0,08/04/07,1.72,1,4.33,4.2,3.3,Sociedad,3.1,0,3.2,H,0,SP1,1.8,D,1.8,3.75,Espanol,2006
5983,0,08/04/07,1.61,1,5,4.7,3.5,Gimnastic,3.4,0,3.3,H,0,SP1,1.65,D,1.61,4.5,La Coruna,2006
5984,0,08/04/07,2.25,1,2.8,2.9,2.87,Betis,3,1,3.1,D,1,SP1,2.3,H,2.25,3,Levante,2006
5985,0,08/04/07,2.15,2,3.1,3.2,3,Getafe,2.9,0,3,H,0,SP1,2.2,D,2.1,3.2,Mallorca,2006
5986,0,08/04/07,1.44,2,6.5,7.5,4,Osasuna,3.7,1,3.6,H,0,SP1,1.4,H,1.36,7,Real Madrid,2006
5987,0,08/04/07,1.9,4,3.6,3.8,3.2,Celta,3.1,1,3.1,H,2,SP1,1.9,H,2,3.2,Recreativo,2006
5988,0,08/04/07,1.53,0,5.5,5.5,3.6,Santander,3.5,0,3.5,D,0,SP1,1.55,D,1.44,6.5,Sevilla,2006
5989,1,08/04/07,2.3,0,2.75,2.8,3,Ath Madrid,3,0,3.1,A,1,SP1,2.4,A,2.25,2.87,Villarreal,2006
5990,1,14/04/07,1.8,0,4,3.8,3.2,Sociedad,3.2,0,3.1,A,1,SP1,1.85,A,1.8,4,Betis,2006
5991,1,14/04/07,3.5,2,1.95,2,3.2,Real Madrid,3.2,0,3.1,H,1,SP1,3.3,A,3.2,2,Santander,2006
5992,1,15/04/07,2.15,2,3,3.1,3.25,Espanol,3,0,3.1,H,1,SP1,2.2,A,2.2,2.75,Ath Bilbao,2006
5993,0,15/04/07,1.57,1,5.5,5.5,3.25,Levante,3.5,0,3.3,H,0,SP1,1.55,D,1.57,5.5,Ath Madrid,2006
5994,0,15/04/07,1.25,1,10,9.5,4.5,Mallorca,4.8,0,4.5,H,0,SP1,1.25,D,1.25,10,Barcelona,2006
5995,0,15/04/07,2.1,1,3.2,3.1,3,La Coruna,3,0,3,H,0,SP1,2.2,D,2.2,3,Celta,2006
5996,0,15/04/07,2.2,3,2.87,3.1,3,Villarreal,3,1,3.1,H,0,SP1,2.2,H,2.1,3.2,Getafe,2006
5997,0,15/04/07,3.5,1,1.95,1.9,3.2,Zaragoza,3.2,0,3.1,H,0,SP1,3.6,D,3.5,1.9,Gimnastic,2006
5998,0,15/04/07,2.2,1,2.87,3,3,Recreativo,3.1,0,3.1,D,1,SP1,2.2,D,2.2,3,Osasuna,2006
5999,0,15/04/07,2.2,2,2.87,3,3.2,Sevilla,3.1,1,3.1,H,0,SP1,2.2,H,2.2,2.8,Valencia,2006
6000,0,21/04/07,1.9,2,3.5,3.8,3.2,Valencia,3.1,1,3.2,H,1,SP1,1.9,H,1.91,3.5,Real Madrid,2006
6001,0,21/04/07,2.62,2,2.3,2.5,3.2,Ath Madrid,3.1,1,3.2,H,0,SP1,2.6,H,2.6,2.38,Sociedad,2006
6002,1,22/04/07,2.2,2,3,3.3,3,Betis,3,1,3,D,2,SP1,2.1,D,2.1,3.25,Espanol,2006
6003,0,22/04/07,1.9,1,3.5,3.2,3.2,Osasuna,3.1,0,3.2,H,0,SP1,2.1,D,1.8,4,La Coruna,2006
6004,0,22/04/07,2.2,1,2.87,3.2,3.2,Getafe,3.1,1,3.1,D,1,SP1,2.1,H,2.2,2.8,Levante,2006
6005,0,22/04/07,1.72,1,4.2,4.5,3.5,Gimnastic,3.3,1,3.25,H,0,SP1,1.7,H,1.62,4.5,Mallorca,2006
6006,1,22/04/07,2.2,4,2.87,3,3,Santander,2.9,3,3.1,H,2,SP1,2.3,H,2.25,2.88,Recreativo,2006
6007,0,22/04/07,1.53,4,5.5,6.3,3.4,Ath Bilbao,3.5,0,3.5,H,1,SP1,1.5,D,1.5,6,Sevilla,2006
6008,0,22/04/07,3.75,2,1.83,1.9,3.2,Barcelona,3.1,0,3.2,H,0,SP1,3.8,D,4,1.8,Villarreal,2006
6009,0,22/04/07,1.61,2,5,5,3.25,Celta,3.5,0,3.3,H,0,SP1,1.6,D,1.62,5,Zaragoza,2006
6010,0,28/04/07,1.61,0,5,4.5,2.87,Betis,3.3,0,3.3,D,0,SP1,1.7,D,1.72,5,Ath Madrid,2006
6011,0,28/04/07,1.5,2,6,5.8,3.4,Recreativo,3.4,0,3.4,H,0,SP1,1.55,D,1.5,6,Valencia,2006
6012,2,29/04/07,4.33,1,1.7,1.85,3.4,Real Madrid,3.1,0,3.3,A,4,SP1,4,A,4,1.72,Ath Bilbao,2006
6013,0,29/04/07,1.2,1,11,12,5.5,Levante,5,1,5,H,0,SP1,1.2,H,1.16,12,Barcelona,2006
6014,2,29/04/07,1.95,0,3.5,3.6,3,Mallorca,3,0,3.1,A,3,SP1,2,A,1.9,3.5,Celta,2006
6015,0,29/04/07,1.9,1,3.4,3.6,3.3,Sociedad,3.2,0,3.25,H,0,SP1,1.9,D,1.83,3.6,Getafe,2006
6016,1,29/04/07,2.6,0,2.4,2.5,3.2,Villarreal,3,0,3.1,A,3,SP1,2.7,A,2.5,2.5,Gimnastic,2006
6017,1,29/04/07,2.6,2,2.4,2.6,3,Zaragoza,3,1,3.1,D,2,SP1,2.6,D,2.6,2.5,Osasuna,2006
6018,0,29/04/07,1.9,0,3.5,4,3.2,La Coruna,3,0,3.2,D,0,SP1,1.9,D,1.8,4,Santander,2006
6019,0,29/04/07,1.4,3,7,6.3,3.6,Espanol,3.5,0,3.75,H,1,SP1,1.5,D,1.44,6.5,Sevilla,2006
6020,1,05/05/07,2.62,1,2.37,2.3,2.87,Valencia,3.1,0,3.1,A,2,SP1,2.8,A,3,2.25,La Coruna,2006
6021,0,05/05/07,5,0,1.57,1.6,3.75,Barcelona,3.4,0,3.5,A,2,SP1,5.2,D,6,1.44,Sociedad,2006
6022,2,06/05/07,2,0,3.2,3.6,3,Getafe,3,0,3.2,A,2,SP1,2,A,2,3.5,Betis,2006
6023,0,06/05/07,2.4,2,2.6,2.6,3,Ath Madrid,3.1,1,3.1,H,1,SP1,2.5,H,2.5,2.6,Espanol,2006
6024,0,06/05/07,1.72,2,4.33,4,3.2,Gimnastic,3.2,2,3.2,H,0,SP1,1.8,H,1.72,4.33,Levante,2006
6025,0,06/05/07,1.95,3,3.3,3.3,3.2,Osasuna,3,1,3.25,H,1,SP1,2.1,H,1.83,3.75,Mallorca,2006
6026,1,06/05/07,1.9,3,3.6,4,3.2,Sevilla,3.1,0,3.1,H,2,SP1,1.85,A,1.8,4,Real Madrid,2006
6027,0,06/05/07,1.9,0,3.5,3.8,3.2,Ath Bilbao,3.1,0,3.2,D,0,SP1,1.9,D,1.83,3.75,Recreativo,2006
6028,0,06/05/07,1.9,1,3.5,3.5,3.2,Celta,3.1,0,3.2,H,0,SP1,1.9,D,1.83,3.75,Villarreal,2006
6029,0,06/05/07,1.8,0,4,4.7,3.2,Santander,3.2,0,3.1,D,0,SP1,1.7,D,1.72,4.33,Zaragoza,2006
6030,3,12/05/07,1.22,4,9.5,10.5,4.5,Espanol,4.6,1,5,H,3,SP1,1.25,A,1.25,10,Real Madrid,2006
6031,0,12/05/07,1.57,2,5,6.3,3.5,Recreativo,3.5,1,3.5,H,1,SP1,1.5,H,1.61,4.5,Sevilla,2006
6032,0,13/05/07,1.9,1,3.5,4.3,3.2,La Coruna,3.2,0,3.2,D,1,SP1,1.75,D,1.9,3.5,Ath Bilbao,2006
6033,0,13/05/07,1.25,1,10,11,5,Betis,4.8,1,4.5,D,1,SP1,1.22,H,1.2,11,Barcelona,2006
6034,1,13/05/07,1.95,1,3.5,3.8,3.2,Levante,3.1,0,3.1,A,2,SP1,1.9,A,1.83,3.75,Celta,2006
6035,2,13/05/07,2.25,1,2.8,2.8,3,Ath Madrid,3,0,3.1,A,4,SP1,2.4,A,2.2,3,Getafe,2006
6036,2,13/05/07,2.5,1,2.5,2.6,3.25,Sociedad,3.2,1,3.1,A,3,SP1,2.4,A,2.4,2.5,Gimnastic,2006
6037,1,13/05/07,2.25,1,2.8,3.1,3,Villarreal,3,1,3.1,A,4,SP1,2.2,D,2.2,3,Osasuna,2006
6038,0,13/05/07,1.9,0,3.5,4,3.2,Mallorca,3.1,0,3.2,A,2,SP1,1.85,D,1.9,3.5,Santander,2006
6039,0,13/05/07,1.61,2,4.5,4.9,3.25,Zaragoza,3.3,2,3.5,H,0,SP1,1.65,H,1.61,5,Valencia,2006
6040,0,19/05/07,1.4,1,7,6.5,3.75,Gimnastic,3.7,0,3.75,D,1,SP1,1.45,D,1.44,6,Betis,2006
6041,0,19/05/07,3.2,0,2,2.2,3.2,Valencia,3.1,0,3.2,A,1,SP1,3,D,3.2,2,Mallorca,2006
6042,1,19/05/07,1.66,4,4.5,4.3,3.4,Ath Bilbao,3.2,4,3.3,H,3,SP1,1.75,H,1.67,4.33,Zaragoza,2006
6043,3,20/05/07,3.2,0,2.05,2.2,3.2,Barcelona,3.1,0,3.1,A,6,SP1,3,A,3.2,2,Ath Madrid,2006
6044,2,20/05/07,2.2,1,2.87,3.2,3.2,Getafe,2.9,1,3.1,A,5,SP1,2.2,A,2,3.2,Espanol,2006
6045,0,20/05/07,3.1,1,2.05,2.1,3.2,Sevilla,3.1,0,3.2,A,2,SP1,3.2,D,3.2,2,La Coruna,2006
6046,3,20/05/07,2.2,1,3,3.3,3.2,Osasuna,2.8,1,3,A,4,SP1,2.2,A,2.1,3,Levante,2006
6047,1,20/05/07,4.2,2,1.72,1.65,3.3,Real Madrid,3.3,0,3.25,A,3,SP1,4.9,A,4.5,1.67,Recreativo,2006
6048,1,20/05/07,1.9,3,3.25,4,3.2,Celta,3.1,0,3.4,H,1,SP1,1.85,A,2,3.2,Sociedad,2006
6049,0,20/05/07,1.72,2,4.2,4.2,3.2,Santander,3.1,1,3.25,H,1,SP1,1.8,H,1.73,4.33,Villarreal,2006
6050,0,26/05/07,1.22,1,10,10.5,5,Getafe,4.6,1,4.8,H,0,SP1,1.25,H,1.22,10,Barcelona,2006
6051,0,26/05/07,1.22,3,10,12,5.5,La Coruna,5,1,4.8,H,1,SP1,1.2,H,1.16,12,Real Madrid,2006
6052,1,26/05/07,1.57,2,5,5.2,3.4,Villarreal,3.4,1,3.5,A,3,SP1,1.6,D,1.5,6,Valencia,2006
6053,0,27/05/07,1.61,1,4.5,5.2,3.4,Mallorca,3.4,0,3.5,H,0,SP1,1.6,D,1.66,4.33,Ath Bilbao,2006
6054,1,27/05/07,2.25,2,2.8,2.8,3.2,Betis,3.1,1,3.1,H,1,SP1,2.3,D,2.2,2.8,Celta,2006
6055,1,27/05/07,4,0,1.72,1.8,3.3,Ath Madrid,3.2,0,3.4,A,2,SP1,4,A,3.75,1.8,Gimnastic,2006
6056,0,27/05/07,2.75,2,2.3,2.1,3.1,Sociedad,3.2,2,3.1,H,0,SP1,2.9,H,2.75,2.3,Osasuna,2006
6057,0,27/05/07,1.95,0,3.3,4,3.2,Espanol,3.2,0,3.25,A,1,SP1,1.8,D,2,3.2,Recreativo,2006
6058,2,27/05/07,2.05,2,3.1,3.3,3.2,Levante,3.2,1,3.2,A,3,SP1,2,A,2,3.2,Santander,2006
6059,0,27/05/07,1.57,3,5,5.2,3.4,Zaragoza,3.4,1,3.5,H,1,SP1,1.6,H,1.5,6,Sevilla,2006
6060,1,09/06/07,1.61,2,4.5,5.5,3.5,Celta,3.8,1,3.5,A,3,SP1,1.5,D,1.61,4.5,Ath Madrid,2007
6061,1,09/06/07,1.22,2,10,10.5,6,Espanol,4.6,1,4.8,D,2,SP1,1.25,D,1.14,12,Barcelona,2007
6062,1,09/06/07,1.61,0,5,4.5,3.5,Osasuna,3.5,0,3.3,A,5,SP1,1.65,A,1.61,4.5,Betis,2007
6063,1,09/06/07,3.2,4,2.1,2.1,3.2,Valencia,2.9,2,3,H,2,SP1,3.4,H,3,2.1,Levante,2007
6064,0,09/06/07,5,0,1.57,1.6,3.5,Sevilla,3.4,0,3.5,D,0,SP1,5.2,D,4.5,1.61,Mallorca,2007
6065,0,09/06/07,1.53,0,5,5.5,3.6,Santander,3.8,0,3.6,D,0,SP1,1.5,D,1.5,5.5,Sociedad,2007
6066,1,09/06/07,1.61,3,5,5.5,3.5,Ath Bilbao,3.5,2,3.3,H,1,SP1,1.55,H,1.57,5,Villarreal,2007
6067,0,09/06/07,4.33,2,1.66,1.7,3.4,Real Madrid,3.3,1,3.4,D,2,SP1,4.5,H,4.33,1.66,Zaragoza,2007
6068,0,10/06/07,1.44,0,6,6.5,3.4,Gimnastic,3.7,0,3.75,A,1,SP1,1.45,D,1.5,6,Getafe,2007
6069,2,10/06/07,2.05,2,3.1,3.8,3.2,Recreativo,3.1,0,3.2,A,5,SP1,1.9,A,2,3.2,La Coruna,2007
6070,0,17/06/07,1.25,2,8,8,4.33,Levante,4.8,0,5,H,0,SP1,1.25,D,1.33,7,Ath Bilbao,2007
6071,1,17/06/07,1.33,2,7,6.5,3.75,Getafe,4.2,1,4.33,H,1,SP1,1.35,D,1.4,7,Celta,2007
6072,0,17/06/07,1.72,1,4,3.6,3.2,La Coruna,3.2,0,3.4,A,3,SP1,1.9,D,1.73,4.33,Espanol,2007
6073,3,17/06/07,10,1,1.16,1.25,5,Barcelona,4.6,0,6,A,5,SP1,10.5,A,11,1.2,Gimnastic,2007
6074,1,17/06/07,2.75,1,2.15,2.1,3.2,Ath Madrid,3.4,0,3.4,A,2,SP1,2.9,A,2.8,2.2,Osasuna,2007
6075,1,17/06/07,1.12,3,12,16,6,Mallorca,6,0,6.5,H,1,SP1,1.12,A,1.14,12,Real Madrid,2007
6076,0,17/06/07,3.1,1,2.25,2.3,3.2,Zaragoza,2.5,1,2.8,D,1,SP1,3.4,H,2.75,2.25,Recreativo,2007
6077,0,17/06/07,3,0,2,2,3.4,Betis,3.3,0,3.4,A,2,SP1,3.2,D,3,2,Santander,2007
6078,0,17/06/07,1.9,0,3.4,3.4,3.5,Villarreal,3.4,0,3.25,A,1,SP1,1.9,D,1.73,3.75,Sevilla,2007
6079,2,17/06/07,2.1,3,2.8,2.9,3.4,Sociedad,3.4,2,3.4,D,3,SP1,2.1,D,2,3,Valencia,2007
6080,0,17/08/13,1.75,2,4.5,4.7,3.6,Getafe,3.6,1,3.75,H,0,SP1,1.7,H,1.66,5,Sociedad,2013
6081,0,17/08/13,1.55,1,6,5.6,3.75,Malaga,3.9,0,4,H,0,SP1,1.55,D,1.57,6,Valencia,2013
6082,1,17/08/13,2.5,1,2.8,2.75,3.3,Ath Bilbao,3.3,1,3.3,A,2,SP1,2.4,D,2.6,2.6,Valladolid,2013
6083,0,18/08/13,1.08,7,23,20,10,Levante,8,6,11,H,0,SP1,1.1,H,1.08,23,Barcelona,2013
6084,2,18/08/13,2.15,1,3.5,3.6,3.3,Granada,3.3,0,3.25,A,2,SP1,2,A,2,3.5,Osasuna,2013
6085,1,18/08/13,1.17,2,15,14,6.5,Betis,6.5,1,7.5,H,1,SP1,1.17,D,1.15,15,Real Madrid,2013
6086,1,18/08/13,2.8,1,2.5,2.6,3.3,Ath Madrid,3.2,1,3.3,A,3,SP1,2.6,D,2.75,2.5,Sevilla,2013
6087,0,19/08/13,2.5,2,2.9,2.65,3.2,Villarreal,3.3,1,3.2,A,3,SP1,2.5,H,2.37,2.87,Almeria,2013
6088,0,19/08/13,2.15,2,3.5,3.1,3.3,Espanol,3.3,1,3.25,D,2,SP1,2.2,H,2.2,3.25,Celta,2013
6089,0,19/08/13,2.25,3,3.2,3.3,3.3,Elche,3.3,2,3.3,H,0,SP1,2.1,H,2.2,3.3,Vallecano,2013
6090,0,23/08/13,1.67,2,5.5,4.7,3.6,Osasuna,3.6,1,3.6,H,0,SP1,1.7,H,1.66,5.5,Ath Bilbao,2013
6091,2,23/08/13,1.83,2,4.4,4,3.5,Almeria,3.45,1,3.5,D,2,SP1,1.85,A,1.85,4.2,Getafe,2013
6092,0,24/08/13,3.2,1,2.25,2.25,3.3,Sociedad,3.3,1,3.3,D,1,SP1,3,H,3.2,2.25,Elche,2013
6093,1,24/08/13,3.2,3,2.25,2.3,3.3,Valencia,3.3,1,3.3,H,1,SP1,2.9,D,3.1,2.3,Espanol,2013
6094,1,24/08/13,1.85,2,4.33,4,3.4,Valladolid,3.45,1,3.5,H,1,SP1,1.85,D,1.9,4,Villarreal,2013
6095,0,25/08/13,1.33,5,9,7.6,5,Vallecano,4.8,3,5,H,0,SP1,1.35,H,1.33,9,Ath Madrid,2013
6096,0,25/08/13,1.75,1,4.75,4.5,3.6,Celta,3.7,0,3.6,A,2,SP1,1.7,D,1.7,5,Betis,2013
6097,0,25/08/13,3.4,0,2.15,2.35,3.25,Sevilla,3.3,0,3.3,D,0,SP1,2.85,D,3.2,2.25,Levante,2013
6098,1,25/08/13,12,0,1.2,1.25,6,Barcelona,5.5,0,7,A,1,SP1,10.3,A,12,1.22,Malaga,2013
6099,1,26/08/13,8,0,1.33,1.27,5.5,Real Madrid,5.2,0,5.5,A,1,SP1,10,A,9,1.3,Granada,2013
6100,1,30/08/13,2.05,2,3.6,3.3,3.4,Elche,3.3,2,3.4,D,2,SP1,2.1,H,2.05,3.5,Almeria,2013
6101,1,30/08/13,1.83,1,4,3.6,3.5,Levante,3.3,0,3.75,A,2,SP1,2,A,1.8,4.5,Vallecano,2013
6102,0,31/08/13,2.25,1,3.3,3.3,3.3,Granada,3.3,1,3.2,D,1,SP1,2.1,H,2.2,3.3,Celta,2013
6103,2,31/08/13,2.62,0,2.8,2.65,3.2,Villarreal,3.3,0,3.1,A,3,SP1,2.5,A,2.45,2.87,Osasuna,2013
6104,0,31/08/13,2.25,1,3.3,3.6,3.3,Getafe,3.3,0,3.2,H,0,SP1,2,D,2.15,3.4,Valladolid,2013
6105,0,01/09/13,2.05,0,3.6,3.8,3.4,Betis,3.45,0,3.4,D,0,SP1,1.9,D,2.05,3.5,Espanol,2013
6106,0,01/09/13,1.17,3,15,10.3,7.5,Ath Bilbao,6.5,2,7.5,H,1,SP1,1.2,H,1.18,12,Real Madrid,2013
6107,1,01/09/13,1.6,2,5.5,4.7,3.75,Malaga,3.8,1,4,D,2,SP1,1.65,D,1.66,5,Sevilla,2013
6108,1,01/09/13,2.8,1,2.5,2.4,3.4,Ath Madrid,3.3,0,3.3,A,2,SP1,2.75,A,2.87,2.37,Sociedad,2013
6109,3,01/09/13,5.5,2,1.55,1.6,4.33,Barcelona,3.9,2,4.33,A,3,SP1,5,A,6,1.5,Valencia,2013
6110,1,14/09/13,1.25,4,12,10,5.5,Almeria,5.2,2,5.5,H,2,SP1,1.27,H,1.28,9.5,Ath Madrid,2013
6111,0,14/09/13,1.17,3,13,15,7.5,Sevilla,7,1,7.5,H,2,SP1,1.15,H,1.16,13,Barcelona,2013
6112,0,14/09/13,3.1,0,2.3,2.3,3.2,Sociedad,3.3,0,3.3,D,0,SP1,2.9,D,2.87,2.37,Levante,2013
6113,1,14/09/13,5.5,2,1.57,1.5,4.33,Real Madrid,4,1,4,D,2,SP1,6.1,D,5.5,1.53,Villarreal,2013
6114,0,15/09/13,2.7,3,2.6,2.4,3.3,Valencia,3.3,3,3.3,H,1,SP1,2.75,H,2.75,2.5,Betis,2013
6115,1,15/09/13,1.95,2,4,3.8,3.4,Osasuna,3.45,1,3.4,H,1,SP1,1.9,D,1.9,4,Getafe,2013
6116,0,15/09/13,2.4,0,3.1,2.9,3.2,Espanol,3.3,0,3.1,A,1,SP1,2.3,D,2.25,3.2,Granada,2013
6117,0,15/09/13,1.95,5,3.75,3.6,3.5,Vallecano,3.3,2,3.6,H,0,SP1,2,H,1.95,3.75,Malaga,2013
6118,1,16/09/13,1.73,3,4.6,5.1,3.75,Celta,3.6,1,3.8,H,2,SP1,1.65,D,1.72,4.6,Ath Bilbao,2013
6119,0,16/09/13,2.3,0,3.2,2.9,3.25,Valladolid,3.3,0,3.2,D,0,SP1,2.3,D,2.25,3.2,Elche,2013
6120,0,20/09/13,2.05,2,3.8,3.6,3.3,Elche,3.3,1,3.25,H,1,SP1,2,H,2,3.8,Osasuna,2013
6121,0,21/09/13,1.95,2,3.8,3.3,3.4,Levante,3.3,1,3.5,D,2,SP1,2.1,H,1.9,4,Almeria,2013
6122,0,21/09/13,1.91,0,4,3.8,3.5,Malaga,3.6,0,3.5,D,0,SP1,1.85,D,1.9,4,Sociedad,2013
6123,0,21/09/13,5.5,0,1.67,1.65,3.6,Ath Madrid,3.6,0,3.6,A,2,SP1,5.1,D,5,1.7,Valladolid,2013
6124,1,21/09/13,12,0,1.2,1.25,7,Barcelona,6,0,7,A,4,SP1,9,A,13,1.18,Vallecano,2013
6125,0,22/09/13,1.75,0,4.5,4.5,3.6,Granada,3.5,0,3.75,D,0,SP1,1.75,D,1.72,4.8,Betis,2013
6126,0,22/09/13,2.7,0,2.6,2.4,3.3,Villarreal,3.3,0,3.3,D,0,SP1,2.75,D,2.75,2.5,Celta,2013
6127,1,22/09/13,1.11,4,17,15,8,Getafe,7,2,9,H,1,SP1,1.15,H,1.12,19,Real Madrid,2013
6128,0,22/09/13,1.8,3,4.4,3.8,3.5,Sevilla,3.45,1,3.6,H,1,SP1,1.9,H,1.85,4.2,Valencia,2013
6129,1,23/09/13,2.38,3,2.9,3,3.4,Ath Bilbao,3.3,1,3.4,H,2,SP1,2.25,D,2.3,3,Espanol,2013
6130,1,24/09/13,1.2,2,15,12,6,Osasuna,5.5,2,6.5,H,1,SP1,1.22,H,1.22,13,Ath Madrid,2013
6131,0,24/09/13,1.14,4,21,16,8,Sociedad,8,3,7,H,1,SP1,1.13,H,1.14,15,Barcelona,2013
6132,1,24/09/13,2.15,1,3.5,3.5,3.25,Valladolid,3.4,1,3.2,D,1,SP1,2,D,2.15,3.4,Levante,2013
6133,0,24/09/13,1.7,2,4.8,4.5,3.75,Almeria,3.7,0,3.8,H,0,SP1,1.7,D,1.7,5,Malaga,2013
6134,0,25/09/13,11,1,1.3,1.22,5.5,Real Madrid,6,0,5,A,2,SP1,10.5,D,10,1.29,Elche,2013
6135,0,25/09/13,3.2,0,2.3,2.4,3.25,Valencia,3.3,0,3.2,A,1,SP1,2.75,D,3,2.38,Granada,2013
6136,0,25/09/13,1.5,4,6,5,4,Vallecano,3.9,1,4.4,H,1,SP1,1.6,H,1.53,6,Sevilla,2013
6137,0,26/09/13,2,2,3.8,4.2,3.4,Betis,3.5,0,3.3,H,1,SP1,1.8,D,2.05,3.5,Ath Bilbao,2013
6138,0,26/09/13,2.25,2,3.3,3.6,3.25,Celta,3.3,1,3.2,H,0,SP1,2,H,2.2,3.4,Getafe,2013
6139,0,26/09/13,1.75,2,5,4.2,3.5,Espanol,3.5,1,3.4,H,1,SP1,1.8,H,1.75,4.8,Villarreal,2013
6140,1,27/09/13,2.8,2,2.5,2.6,3.25,Malaga,3.2,0,3.2,D,2,SP1,2.6,A,2.8,2.5,Valladolid,2013
6141,1,28/09/13,15,0,1.17,1.17,7.5,Barcelona,7,0,7,A,2,SP1,13,A,13,1.16,Almeria,2013
6142,1,28/09/13,1.75,0,5,5.2,4,Ath Madrid,3.8,0,3.4,A,1,SP1,1.6,A,1.61,5.2,Real Madrid,2013
6143,1,28/09/13,2.25,1,3.2,3.45,3.4,Sevilla,3.45,0,3.2,D,1,SP1,2,A,2.2,3.2,Sociedad,2013
6144,0,28/09/13,1.36,1,9,9,5,Vallecano,5,1,4.5,H,0,SP1,1.3,H,1.36,7.5,Valencia,2013
6145,0,29/09/13,2.5,1,2.8,2.75,3.4,Villarreal,3.3,1,3.2,H,0,SP1,2.4,H,2.45,2.75,Betis,2013
6146,0,29/09/13,1.95,0,4.2,4,3.4,Elche,3.45,0,3.2,A,1,SP1,1.85,D,1.9,4,Celta,2013
6147,0,29/09/13,1.75,0,5,4.5,3.4,Getafe,3.5,0,3.4,A,2,SP1,1.75,D,1.8,4.8,Espanol,2013
6148,0,29/09/13,2.15,0,3.6,3.6,3.3,Levante,3.3,0,3.1,A,1,SP1,2,D,2.1,3.5,Osasuna,2013
6149,0,30/09/13,2.7,2,2.7,2.65,3.3,Ath Bilbao,3.3,0,3.1,H,0,SP1,2.5,D,2.63,2.62,Granada,2013
6150,1,04/10/13,1.57,0,6.5,5.5,3.75,Osasuna,3.8,0,3.6,A,1,SP1,1.57,A,1.57,6,Malaga,2013
6151,0,04/10/13,1.44,3,7,7,4.2,Granada,4,1,4.33,H,0,SP1,1.45,H,1.5,6.5,Villarreal,2013
6152,1,05/10/13,1.12,4,26,19,8.5,Valladolid,8,1,9,H,1,SP1,1.11,D,1.12,19,Barcelona,2013
6153,0,05/10/13,2.5,2,2.9,2.75,3.3,Espanol,3.3,1,3.2,H,1,SP1,2.4,H,2.5,2.75,Elche,2013
6154,0,05/10/13,10,2,1.36,1.35,5,Real Madrid,4.8,0,5,A,3,SP1,7.6,D,7.5,1.36,Levante,2013
6155,0,05/10/13,3,1,2.5,2.1,3.4,Sociedad,3.3,0,3,H,0,SP1,3.3,D,3,2.3,Vallecano,2013
6156,1,06/10/13,2.2,1,3.3,3.1,3.5,Valencia,3.3,0,3.3,D,1,SP1,2.2,A,2.15,3.2,Ath Bilbao,2013
6157,0,06/10/13,1.25,2,15,12,5.5,Celta,5.5,1,5,H,1,SP1,1.22,H,1.25,12,Ath Madrid,2013
6158,0,06/10/13,2.5,3,2.8,3,3.3,Betis,3.3,3,3.2,H,1,SP1,2.25,H,2.3,3,Getafe,2013
6159,1,06/10/13,1.53,2,6.5,7,4.33,Almeria,4,1,3.8,H,1,SP1,1.45,D,1.5,6,Sevilla,2013
6160,0,19/10/13,4.5,1,1.8,1.7,3.75,Ath Madrid,3.6,0,3.5,H,0,SP1,4.7,D,5,1.66,Espanol,2013
6161,0,19/10/13,10,0,1.25,1.22,6,Barcelona,6,0,6,D,0,SP1,11,D,10,1.25,Osasuna,2013
6162,0,19/10/13,1.2,2,13,12.5,7,Malaga,6,0,6.5,H,0,SP1,1.2,D,1.2,11,Real Madrid,2013
6163,1,19/10/13,1.8,1,4.5,4.7,3.6,Sociedad,3.6,0,3.5,A,2,SP1,1.7,A,1.8,4.33,Valencia,2013
